saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,year,month,year_month,revenue,cost,profit,margin_pct
S00095,2023-11-01 14:16:00,P1094,Women's_094,Women's Dresses,Red,XS,4,2188.86,1847.11,8755.44,7388.44,C20094,Meena_0094,Tiruchirappalli,10.7905,78.7047,SP101,Salesperson_1,Cancelled,mobile_app,2023,11,2023-11,8755.44,7388.44,1367.000000000001,0.1561315022431769
S00096,2024-10-11 21:33:00,P1095,Kid's_095,Kid's Wear,Black,S,2,1870.08,1546.79,3740.16,3093.58,C20095,Ravi_0095,Coimbatore,11.0168,76.9558,SP136,Salesperson_36,Pending,in-store,2024,10,2024-10,3740.16,3093.58,646.5799999999999,0.17287495722108143
S00097,2023-09-03 12:12:00,P1096,Sportswear_096,Sportswear,White,M,1,2394.32,1872.0,2394.32,1872.0,C20096,Kavin_0096,Coimbatore,11.0168,76.9558,SP149,Salesperson_49,Pending,mobile_app,2023,9,2023-09,2394.32,1872.0,522.3200000000002,0.21814962076915373
S00098,2023-05-29 18:37:00,P1097,T-Shirts_097,T-Shirts,Blue,XL,2,817.95,496.21,1635.9,992.42,C20097,Aarav_0097,Salem,11.6643,78.146,SP136,Salesperson_36,Shipped,online,2023,5,2023-05,1635.9,992.42,643.4800000000001,0.39334922672535
S00099,2023-11-20 15:49:00,P1098,Kurta_098,Kurta,Black,XS,1,2160.02,1653.65,2160.02,1653.65,C20098,Sathish_0098,Tiruchirappalli,10.7905,78.7047,SP106,Salesperson_6,Returned,in-store,2023,11,2023-11,2160.02,1653.65,506.3699999999999,0.2344283849223618
S00100,2023-12-31 20:24:00,P1099,Women's_099,Women's Dresses,Red,M,4,266.2,220.03,1064.8,880.12,C20099,Anu_0099,Erode,11.34,77.7172,SP142,Salesperson_42,Returned,online,2023,12,2023-12,1064.8,880.12,184.67999999999995,0.17344102178812917
S00101,2024-02-08 18:12:00,P1100,Women's_100,Women's Dresses,Maroon,XXL,3,1619.71,1448.25,4859.13,4344.75,C20100,Karthik_0100,Chennai,13.0827,80.2707,SP126,Salesperson_26,Shipped,mobile_app,2024,2,2024-02,4859.13,4344.75,514.3800000000001,0.10585845614338371
S00102,2024-01-31 17:33:00,P1101,Women's_101,Women's Dresses,Pink,M,1,2279.56,1605.9,2279.56,1605.9,C20101,Lakshmi_0101,Vellore,12.9165,79.1325,SP145,Salesperson_45,Pending,online,2024,1,2024-01,2279.56,1605.9,673.6599999999999,0.2955219428310726
S00103,2023-12-01 19:23:00,P1102,Kurta_102,Kurta,Green,XXL,4,1404.29,1136.48,5617.16,4545.92,C20102,Anu_0102,Salem,11.6643,78.146,SP139,Salesperson_39,Cancelled,online,2023,12,2023-12,5617.16,4545.92,1071.2399999999998,0.1907084718968304
S00104,2024-06-01 15:50:00,P1103,Sportswear_103,Sportswear,Grey,L,1,793.96,585.74,793.96,585.74,C20103,Bhuvana_0103,Salem,11.6643,78.146,SP120,Salesperson_20,Pending,online,2024,6,2024-06,793.96,585.74,208.22000000000003,0.2622550254420878
S00105,2024-09-29 15:19:00,P1104,Women's_104,Women's Dresses,White,L,1,1533.19,1077.02,1533.19,1077.02,C20104,Meena_0104,Vellore,12.9165,79.1325,SP136,Salesperson_36,Cancelled,online,2024,9,2024-09,1533.19,1077.02,456.1700000000001,0.29752998649873796
S00106,2023-12-16 15:35:00,P1105,Kurta_105,Kurta,Yellow,XS,1,519.3,411.42,519.3,411.42,C20105,Ravi_0105,Tirunelveli,8.7139,77.7567,SP111,Salesperson_11,Shipped,in-store,2023,12,2023-12,519.3,411.42,107.87999999999994,0.207741190063547
S00107,2023-04-29 14:53:00,P1106,Jeans_106,Jeans,Yellow,M,1,1385.04,1235.36,1385.04,1235.36,C20106,Karthik_0106,Salem,11.6643,78.146,SP138,Salesperson_38,Returned,online,2023,4,2023-04,1385.04,1235.36,149.68000000000006,0.10806908103737081
S00108,2024-01-27 12:49:00,P1107,Men's_107,Men's Shirts,Maroon,S,1,840.76,549.1,840.76,549.1,C20107,Diya_0107,Tiruchirappalli,10.7905,78.7047,SP146,Salesperson_46,Shipped,online,2024,1,2024-01,840.76,549.1,291.65999999999997,0.3469004234264237
S00109,2023-02-27 11:27:00,P1108,Sportswear_108,Sportswear,Maroon,S,1,2256.7,1441.18,2256.7,1441.18,C20108,Devi_0108,Vellore,12.9165,79.1325,SP141,Salesperson_41,Shipped,in-store,2023,2,2023-02,2256.7,1441.18,815.5199999999998,0.3613772322417689
S00110,2023-08-03 13:05:00,P1109,Sportswear_109,Sportswear,Red,XS,4,1644.17,1026.83,6576.68,4107.32,C20109,Vishal_0109,Tiruchirappalli,10.7905,78.7047,SP125,Salesperson_25,Pending,in-store,2023,8,2023-08,6576.68,4107.32,2469.3600000000006,0.3754721227123717
S00111,2024-07-21 21:03:00,P1110,T-Shirts_110,T-Shirts,Yellow,L,1,2197.09,1373.96,2197.09,1373.96,C20110,Anu_0110,Tirunelveli,8.7139,77.7567,SP127,Salesperson_27,Cancelled,mobile_app,2024,7,2024-07,2197.09,1373.96,823.1300000000001,0.37464555389173865
S00112,2024-01-24 21:32:00,P1111,Sarees_111,Sarees,Yellow,XXL,3,743.07,615.25,2229.21,1845.75,C20111,Ravi_0111,Salem,11.6643,78.146,SP119,Salesperson_19,Returned,in-store,2024,1,2024-01,2229.21,1845.75,383.46000000000004,0.1720160953880523
S00113,2023-12-12 18:03:00,P1112,Jeans_112,Jeans,Blue,XXL,1,780.6,635.41,780.6,635.41,C20112,Meena_0112,Tirunelveli,8.7139,77.7567,SP107,Salesperson_7,Cancelled,in-store,2023,12,2023-12,780.6,635.41,145.19000000000005,0.18599795029464522
S00114,2024-08-04 16:31:00,P1113,Kid's_113,Kid's Wear,Black,S,2,2194.59,1549.92,4389.18,3099.84,C20113,Devi_0113,Vellore,12.9165,79.1325,SP117,Salesperson_17,Cancelled,in-store,2024,8,2024-08,4389.18,3099.84,1289.3400000000001,0.2937541864311785
S00115,2023-09-16 11:44:00,P1114,T-Shirts_114,T-Shirts,Blue,S,2,246.16,171.48,492.32,342.96,C20114,Vishal_0114,Tiruchirappalli,10.7905,78.7047,SP123,Salesperson_23,Pending,in-store,2023,9,2023-09,492.32,342.96,149.36,0.30337991550211246
S00116,2023-05-18 13:07:00,P1115,T-Shirts_115,T-Shirts,Red,XXL,1,988.73,733.83,988.73,733.83,C20115,Anu_0115,Madurai,9.9252,78.1198,SP117,Salesperson_17,Paid,in-store,2023,5,2023-05,988.73,733.83,254.89999999999998,0.2578054676200783
S00117,2023-08-19 17:28:00,P1116,Men's_116,Men's Shirts,Maroon,M,2,1435.35,1113.91,2870.7,2227.82,C20116,Devi_0116,Madurai,9.9252,78.1198,SP140,Salesperson_40,Shipped,in-store,2023,8,2023-08,2870.7,2227.82,642.8799999999997,0.22394537917581067
S00118,2024-04-29 15:07:00,P1117,Women's_117,Women's Dresses,Red,XL,1,976.13,849.13,976.13,849.13,C20117,Vishal_0117,Vellore,12.9165,79.1325,SP130,Salesperson_30,Shipped,mobile_app,2024,4,2024-04,976.13,849.13,127.0,0.1301056211775071
S00119,2024-01-30 12:29:00,P1118,Sarees_118,Sarees,Green,XS,3,1593.28,1069.36,4779.84,3208.08,C20118,Vishal_0118,Vellore,12.9165,79.1325,SP107,Salesperson_7,Paid,in-store,2024,1,2024-01,4779.84,3208.08,1571.7600000000002,0.32883109058043786
S00120,2023-03-08 11:14:00,P1119,Kurta_119,Kurta,Grey,XS,2,2156.88,1351.0,4313.76,2702.0,C20119,Sathish_0119,Chennai,13.0827,80.2707,SP109,Salesperson_9,Pending,third-party,2023,3,2023-03,4313.76,2702.0,1611.7600000000002,0.3736322836690034
S00121,2024-06-07 10:50:00,P1120,T-Shirts_120,T-Shirts,Blue,S,1,1406.38,1016.98,1406.38,1016.98,C20120,Diya_0120,Erode,11.34,77.7172,SP138,Salesperson_38,Cancelled,in-store,2024,6,2024-06,1406.38,1016.98,389.4000000000001,0.27688107054992256
S00122,2024-09-30 11:23:00,P1121,Jeans_121,Jeans,Maroon,L,2,2310.01,1389.68,4620.02,2779.36,C20121,Ravi_0121,Vellore,12.9165,79.1325,SP119,Salesperson_19,Cancelled,online,2024,9,2024-09,4620.02,2779.36,1840.6600000000003,0.39840953069467233
S00123,2024-09-25 15:43:00,P1122,Kurta_122,Kurta,White,XL,3,2337.56,1792.98,7012.68,5378.94,C20122,Sathish_0122,Chennai,13.0827,80.2707,SP139,Salesperson_39,Paid,online,2024,9,2024-09,7012.68,5378.94,1633.7400000000007,0.2329694211057685
S00124,2024-01-07 13:46:00,P1123,Jeans_123,Jeans,Black,M,3,2426.39,1973.35,7279.17,5920.05,C20123,Lakshmi_0123,Coimbatore,11.0168,76.9558,SP110,Salesperson_10,Pending,online,2024,1,2024-01,7279.17,5920.05,1359.12,0.18671359509394614
S00125,2023-05-10 18:31:00,P1124,Kid's_124,Kid's Wear,Maroon,XS,1,1604.43,1101.58,1604.43,1101.58,C20124,Kavin_0124,Chennai,13.0827,80.2707,SP126,Salesperson_26,Shipped,in-store,2023,5,2023-05,1604.43,1101.58,502.85000000000014,0.3134134864095038
S00126,2024-01-13 11:28:00,P1125,Sportswear_125,Sportswear,White,XS,1,1565.93,1113.01,1565.93,1113.01,C20125,Meena_0125,Salem,11.6643,78.146,SP145,Salesperson_45,Returned,online,2024,1,2024-01,1565.93,1113.01,452.9200000000001,0.28923387380023374
S00127,2023-10-23 16:32:00,P1126,Sportswear_126,Sportswear,Blue,XXL,1,941.41,793.57,941.41,793.57,C20126,Meena_0126,Salem,11.6643,78.146,SP140,Salesperson_40,Cancelled,in-store,2023,10,2023-10,941.41,793.57,147.83999999999992,0.1570410341933907
S00128,2023-06-15 18:45:00,P1127,Jeans_127,Jeans,Pink,XS,1,1288.28,1007.22,1288.28,1007.22,C20127,Anu_0127,Tiruchirappalli,10.7905,78.7047,SP141,Salesperson_41,Pending,in-store,2023,6,2023-06,1288.28,1007.22,281.05999999999995,0.21816685813642994
S00129,2024-05-31 11:51:00,P1128,T-Shirts_128,T-Shirts,Green,XS,2,2419.56,1541.96,4839.12,3083.92,C20128,Aarav_0128,Madurai,9.9252,78.1198,SP119,Salesperson_19,Cancelled,in-store,2024,5,2024-05,4839.12,3083.92,1755.1999999999998,0.3627105754765329
S00130,2024-04-20 21:10:00,P1129,T-Shirts_129,T-Shirts,Grey,XS,1,2330.83,1903.07,2330.83,1903.07,C20129,Ravi_0129,Salem,11.6643,78.146,SP144,Salesperson_44,Shipped,in-store,2024,4,2024-04,2330.83,1903.07,427.76,0.1835226078263966
S00131,2023-02-01 19:49:00,P1130,T-Shirts_130,T-Shirts,Maroon,XL,2,663.74,430.83,1327.48,861.66,C20130,Ravi_0130,Vellore,12.9165,79.1325,SP105,Salesperson_5,Cancelled,in-store,2023,2,2023-02,1327.48,861.66,465.82000000000005,0.3509054750354055
S00132,2023-04-17 19:39:00,P1131,Men's_131,Men's Shirts,Pink,XXL,1,2288.09,1589.9,2288.09,1589.9,C20131,Karthik_0131,Salem,11.6643,78.146,SP101,Salesperson_1,Paid,online,2023,4,2023-04,2288.09,1589.9,698.19,0.30514096910523625
S00133,2024-01-18 18:27:00,P1132,Jeans_132,Jeans,Red,XXL,3,2269.24,1786.41,6807.72,5359.23,C20132,Bhuvana_0132,Salem,11.6643,78.146,SP136,Salesperson_36,Paid,third-party,2024,1,2024-01,6807.72,5359.23,1448.4900000000007,0.21277167686097556
S00134,2023-12-17 15:34:00,P1133,Kid's_133,Kid's Wear,Grey,XL,1,2269.02,1622.73,2269.02,1622.73,C20133,Lakshmi_0133,Vellore,12.9165,79.1325,SP117,Salesperson_17,Pending,in-store,2023,12,2023-12,2269.02,1622.73,646.29,0.2848322183145146
S00135,2023-12-20 20:37:00,P1134,Kurta_134,Kurta,Grey,XS,1,1192.51,834.57,1192.51,834.57,C20134,Ravi_0134,Tirunelveli,8.7139,77.7567,SP126,Salesperson_26,Returned,in-store,2023,12,2023-12,1192.51,834.57,357.93999999999994,0.3001568121022046
S00136,2024-04-19 18:10:00,P1135,Sarees_135,Sarees,Blue,S,4,1626.17,1235.95,6504.68,4943.8,C20135,Karthik_0135,Erode,11.34,77.7172,SP144,Salesperson_44,Shipped,in-store,2024,4,2024-04,6504.68,4943.8,1560.88,0.23996261153507936
S00137,2024-08-04 19:09:00,P1136,T-Shirts_136,T-Shirts,Pink,XL,1,1826.06,1522.15,1826.06,1522.15,C20136,Aarav_0136,Vellore,12.9165,79.1325,SP105,Salesperson_5,Returned,online,2024,8,2024-08,1826.06,1522.15,303.90999999999985,0.16642936157628987
S00138,2023-04-04 12:42:00,P1137,T-Shirts_137,T-Shirts,Yellow,XS,2,2216.56,1557.41,4433.12,3114.82,C20137,Sanjay_0137,Erode,11.34,77.7172,SP132,Salesperson_32,Paid,mobile_app,2023,4,2023-04,4433.12,3114.82,1318.2999999999997,0.29737521204027856
S00139,2024-06-17 11:50:00,P1138,Sportswear_138,Sportswear,Pink,XS,2,1113.76,934.65,2227.52,1869.3,C20138,Meena_0138,Tirunelveli,8.7139,77.7567,SP139,Salesperson_39,Shipped,in-store,2024,6,2024-06,2227.52,1869.3,358.22,0.16081561557247523
S00140,2023-04-08 12:43:00,P1139,Sportswear_139,Sportswear,Red,S,1,228.07,177.79,228.07,177.79,C20139,Vishal_0139,Madurai,9.9252,78.1198,SP118,Salesperson_18,Shipped,mobile_app,2023,4,2023-04,228.07,177.79,50.28,0.22045863112202396
S00141,2024-01-03 18:35:00,P1140,Sportswear_140,Sportswear,Blue,XS,2,617.67,538.94,1235.34,1077.88,C20140,Lakshmi_0140,Tiruchirappalli,10.7905,78.7047,SP145,Salesperson_45,Pending,in-store,2024,1,2024-01,1235.34,1077.88,157.4599999999998,0.12746288471190104
S00142,2024-01-15 14:27:00,P1141,T-Shirts_141,T-Shirts,Maroon,XS,3,1614.39,1410.26,4843.17,4230.78,C20141,Anu_0141,Erode,11.34,77.7172,SP105,Salesperson_5,Pending,in-store,2024,1,2024-01,4843.17,4230.78,612.3900000000003,0.12644404388035116
S00143,2023-04-01 11:15:00,P1142,Women's_142,Women's Dresses,Grey,XS,2,1563.81,986.24,3127.62,1972.48,C20142,Lakshmi_0142,Madurai,9.9252,78.1198,SP131,Salesperson_31,Returned,in-store,2023,4,2023-04,3127.62,1972.48,1155.1399999999999,0.36933514941073403
S00144,2024-08-20 19:01:00,P1143,T-Shirts_143,T-Shirts,Pink,L,4,550.84,425.74,2203.36,1702.96,C20143,Ravi_0143,Tiruchirappalli,10.7905,78.7047,SP129,Salesperson_29,Cancelled,in-store,2024,8,2024-08,2203.36,1702.96,500.4000000000001,0.22710769007334256
S00145,2024-01-30 15:44:00,P1144,Kid's_144,Kid's Wear,Pink,S,1,2328.81,1712.26,2328.81,1712.26,C20144,Ganesh_0144,Madurai,9.9252,78.1198,SP104,Salesperson_4,Returned,in-store,2024,1,2024-01,2328.81,1712.26,616.55,0.264748949034056
S00146,2023-03-15 21:50:00,P1145,Kurta_145,Kurta,Yellow,XL,3,2126.23,1487.6,6378.69,4462.8,C20145,Vishal_0145,Chennai,13.0827,80.2707,SP118,Salesperson_18,Returned,in-store,2023,3,2023-03,6378.69,4462.8,1915.8899999999994,0.30035791048005145
S00147,2023-07-22 12:36:00,P1146,Sportswear_146,Sportswear,Green,L,4,325.95,228.35,1303.8,913.4,C20146,Anu_0146,Vellore,12.9165,79.1325,SP122,Salesperson_22,Returned,online,2023,7,2023-07,1303.8,913.4,390.4,0.29943242828654704
S00148,2024-06-05 10:20:00,P1147,Kurta_147,Kurta,Grey,M,4,1153.36,990.8,4613.44,3963.2,C20147,Bhuvana_0147,Tiruchirappalli,10.7905,78.7047,SP144,Salesperson_44,Pending,in-store,2024,6,2024-06,4613.44,3963.2,650.2399999999998,0.14094471804120132
S00149,2024-08-22 15:28:00,P1148,Kurta_148,Kurta,Black,L,1,1240.1,827.62,1240.1,827.62,C20148,Aarav_0148,Tirunelveli,8.7139,77.7567,SP147,Salesperson_47,Shipped,in-store,2024,8,2024-08,1240.1,827.62,412.4799999999999,0.3326183372308684
S00150,2023-10-22 11:10:00,P1149,Kurta_149,Kurta,Pink,XXL,4,580.68,354.31,2322.72,1417.24,C20149,Sanjay_0149,Madurai,9.9252,78.1198,SP131,Salesperson_31,Paid,in-store,2023,10,2023-10,2322.72,1417.24,905.4799999999998,0.3898360542811875
S00151,2023-07-22 19:16:00,P1150,Kid's_150,Kid's Wear,Maroon,XL,1,230.12,183.88,230.12,183.88,C20150,Karthik_0150,Coimbatore,11.0168,76.9558,SP128,Salesperson_28,Paid,mobile_app,2023,7,2023-07,230.12,183.88,46.24000000000001,0.20093864070919523
S00152,2023-04-26 21:08:00,P1151,Sportswear_151,Sportswear,Red,XXL,3,2179.45,1657.52,6538.35,4972.56,C20151,Kavin_0151,Erode,11.34,77.7172,SP141,Salesperson_41,Pending,in-store,2023,4,2023-04,6538.35,4972.56,1565.79,0.23947784991626325
S00153,2023-04-30 13:18:00,P1152,Women's_152,Women's Dresses,Grey,M,3,1924.91,1276.16,5774.73,3828.48,C20152,Karthik_0152,Erode,11.34,77.7172,SP141,Salesperson_41,Paid,in-store,2023,4,2023-04,5774.73,3828.48,1946.2499999999995,0.3370287442010275
S00154,2024-08-06 12:11:00,P1153,Sarees_153,Sarees,Maroon,L,2,1068.77,909.49,2137.54,1818.98,C20153,Karthik_0153,Vellore,12.9165,79.1325,SP134,Salesperson_34,Paid,in-store,2024,8,2024-08,2137.54,1818.98,318.55999999999995,0.14903112924202586
S00155,2024-01-17 13:42:00,P1154,Women's_154,Women's Dresses,Black,XXL,1,1406.1,1029.59,1406.1,1029.59,C20154,Lakshmi_0154,Salem,11.6643,78.146,SP114,Salesperson_14,Paid,in-store,2024,1,2024-01,1406.1,1029.59,376.51,0.26776900647180146
S00156,2023-09-18 16:09:00,P1155,Kurta_155,Kurta,Blue,XXL,1,969.03,603.37,969.03,603.37,C20155,Devi_0155,Coimbatore,11.0168,76.9558,SP128,Salesperson_28,Pending,online,2023,9,2023-09,969.03,603.37,365.65999999999997,0.37734641858353196
S00157,2024-05-04 13:53:00,P1156,T-Shirts_156,T-Shirts,Red,XS,1,1140.09,692.74,1140.09,692.74,C20156,Karthik_0156,Chennai,13.0827,80.2707,SP118,Salesperson_18,Returned,in-store,2024,5,2024-05,1140.09,692.74,447.3499999999999,0.3923813032304467
S00158,2023-04-12 18:39:00,P1157,Sarees_157,Sarees,Pink,S,1,1468.96,993.26,1468.96,993.26,C20157,Meena_0157,Erode,11.34,77.7172,SP136,Salesperson_36,Pending,in-store,2023,4,2023-04,1468.96,993.26,475.70000000000005,0.3238345496133319
S00159,2023-05-08 16:35:00,P1158,Kid's_158,Kid's Wear,Green,XS,1,2039.81,1333.15,2039.81,1333.15,C20158,Sathish_0158,Erode,11.34,77.7172,SP139,Salesperson_39,Pending,mobile_app,2023,5,2023-05,2039.81,1333.15,706.6599999999999,0.3464342267171942
S00160,2024-02-29 12:05:00,P1159,Sportswear_159,Sportswear,Green,S,3,1587.35,1336.64,4762.05,4009.92,C20159,Ravi_0159,Salem,11.6643,78.146,SP129,Salesperson_29,Returned,third-party,2024,2,2024-02,4762.05,4009.92,752.1300000000001,0.157942482754276
S00161,2024-09-17 21:08:00,P1160,Men's_160,Men's Shirts,Grey,M,3,874.24,759.63,2622.72,2278.89,C20160,Lakshmi_0160,Madurai,9.9252,78.1198,SP104,Salesperson_4,Shipped,mobile_app,2024,9,2024-09,2622.72,2278.89,343.8299999999999,0.13109672401171302
S00162,2023-01-09 11:12:00,P1161,Sarees_161,Sarees,White,XXL,1,482.39,416.27,482.39,416.27,C20161,Priya_0161,Salem,11.6643,78.146,SP129,Salesperson_29,Returned,third-party,2023,1,2023-01,482.39,416.27,66.12,0.13706751798337447
S00163,2024-02-22 18:54:00,P1162,Jeans_162,Jeans,Pink,L,2,986.18,668.46,1972.36,1336.92,C20162,Diya_0162,Tiruchirappalli,10.7905,78.7047,SP124,Salesperson_24,Cancelled,online,2024,2,2024-02,1972.36,1336.92,635.4399999999998,0.3221724228842604
S00164,2023-09-04 17:16:00,P1163,Sarees_163,Sarees,White,XXL,2,993.94,827.11,1987.88,1654.22,C20163,Vishal_0163,Chennai,13.0827,80.2707,SP142,Salesperson_42,Shipped,third-party,2023,9,2023-09,1987.88,1654.22,333.6600000000001,0.16784715375173556
S00165,2023-08-24 20:13:00,P1164,T-Shirts_164,T-Shirts,Red,XL,1,1956.29,1256.0,1956.29,1256.0,C20164,Bhuvana_0164,Chennai,13.0827,80.2707,SP138,Salesperson_38,Shipped,in-store,2023,8,2023-08,1956.29,1256.0,700.29,0.3579683993681918
S00166,2024-07-18 15:53:00,P1165,T-Shirts_165,T-Shirts,Black,XL,1,1314.99,991.16,1314.99,991.16,C20165,Sanjay_0165,Tirunelveli,8.7139,77.7567,SP114,Salesperson_14,Pending,online,2024,7,2024-07,1314.99,991.16,323.83000000000004,0.24626042783595314
S00167,2024-04-27 18:24:00,P1166,T-Shirts_166,T-Shirts,Green,XXL,1,520.52,442.69,520.52,442.69,C20166,Diya_0166,Chennai,13.0827,80.2707,SP119,Salesperson_19,Shipped,third-party,2024,4,2024-04,520.52,442.69,77.82999999999998,0.14952355336970719
S00168,2024-10-01 16:10:00,P1167,Men's_167,Men's Shirts,Yellow,XXL,4,1771.32,1499.91,7085.28,5999.64,C20167,Kavin_0167,Coimbatore,11.0168,76.9558,SP118,Salesperson_18,Returned,online,2024,10,2024-10,7085.28,5999.64,1085.6399999999994,0.15322471377277955
S00169,2023-12-11 19:29:00,P1168,Kurta_168,Kurta,Green,S,1,1474.61,1172.94,1474.61,1172.94,C20168,Kavin_0168,Tirunelveli,8.7139,77.7567,SP133,Salesperson_33,Cancelled,third-party,2023,12,2023-12,1474.61,1172.94,301.66999999999985,0.20457612521276802
S00170,2024-06-23 12:00:00,P1169,T-Shirts_169,T-Shirts,Green,M,2,806.47,548.36,1612.94,1096.72,C20169,Ganesh_0169,Vellore,12.9165,79.1325,SP118,Salesperson_18,Returned,in-store,2024,6,2024-06,1612.94,1096.72,516.22,0.32004910288045435
S00171,2024-04-20 13:37:00,P1170,Women's_170,Women's Dresses,Grey,XS,2,603.35,527.52,1206.7,1055.04,C20170,Kavin_0170,Tiruchirappalli,10.7905,78.7047,SP143,Salesperson_43,Shipped,in-store,2024,4,2024-04,1206.7,1055.04,151.66000000000008,0.1256816110052209
S00172,2023-09-30 14:31:00,P1171,Sarees_171,Sarees,Blue,L,1,582.45,478.43,582.45,478.43,C20171,Aarav_0171,Salem,11.6643,78.146,SP134,Salesperson_34,Paid,in-store,2023,9,2023-09,582.45,478.43,104.02000000000004,0.1785904369473775
S00173,2023-02-23 17:14:00,P1172,Sportswear_172,Sportswear,Yellow,XXL,2,2125.28,1553.92,4250.56,3107.84,C20172,Devi_0172,Salem,11.6643,78.146,SP137,Salesperson_37,Shipped,in-store,2023,2,2023-02,4250.56,3107.84,1142.7200000000003,0.26883987051117975
S00174,2024-08-18 18:36:00,P1173,Sarees_173,Sarees,Blue,XXL,3,1294.92,1034.77,3884.76,3104.31,C20173,Meena_0173,Vellore,12.9165,79.1325,SP101,Salesperson_1,Cancelled,mobile_app,2024,8,2024-08,3884.76,3104.31,780.4500000000003,0.20090044172612986
S00175,2024-08-31 18:12:00,P1174,Sarees_174,Sarees,Black,XXL,2,1441.64,935.05,2883.28,1870.1,C20174,Diya_0174,Vellore,12.9165,79.1325,SP144,Salesperson_44,Returned,mobile_app,2024,8,2024-08,2883.28,1870.1,1013.1800000000003,0.35139840736938494
S00176,2024-06-30 20:57:00,P1175,Kurta_175,Kurta,Blue,S,1,968.76,805.3,968.76,805.3,C20175,Aarav_0175,Chennai,13.0827,80.2707,SP119,Salesperson_19,Shipped,online,2024,6,2024-06,968.76,805.3,163.46000000000004,0.1687311614847847
S00177,2023-03-11 10:43:00,P1176,Women's_176,Women's Dresses,Blue,S,1,1821.33,1419.7,1821.33,1419.7,C20176,Ganesh_0176,Madurai,9.9252,78.1198,SP124,Salesperson_24,Shipped,in-store,2023,3,2023-03,1821.33,1419.7,401.6299999999999,0.22051467883359957
S00178,2023-10-26 10:04:00,P1177,Sarees_177,Sarees,Maroon,L,2,1797.8,1225.46,3595.6,2450.92,C20177,Sathish_0177,Madurai,9.9252,78.1198,SP126,Salesperson_26,Paid,in-store,2023,10,2023-10,3595.6,2450.92,1144.6799999999998,0.31835576816108574
S00179,2024-01-19 14:05:00,P1178,Sportswear_178,Sportswear,Pink,M,1,2412.83,2019.55,2412.83,2019.55,C20178,Aarav_0178,Tirunelveli,8.7139,77.7567,SP113,Salesperson_13,Shipped,online,2024,1,2024-01,2412.83,2019.55,393.28,0.16299532084730378
S00180,2024-03-24 16:05:00,P1179,Sportswear_179,Sportswear,Black,M,1,1884.12,1586.37,1884.12,1586.37,C20179,Diya_0179,Tirunelveli,8.7139,77.7567,SP134,Salesperson_34,Returned,online,2024,3,2024-03,1884.12,1586.37,297.75,0.1580313355837208
S00181,2024-03-04 18:50:00,P1180,Men's_180,Men's Shirts,Pink,M,1,2277.74,1808.52,2277.74,1808.52,C20180,Meena_0180,Coimbatore,11.0168,76.9558,SP129,Salesperson_29,Paid,in-store,2024,3,2024-03,2277.74,1808.52,469.2199999999998,0.20600244101609483
S00182,2024-03-26 10:40:00,P1181,Jeans_181,Jeans,Red,XS,1,1553.01,1397.41,1553.01,1397.41,C20181,Sanjay_0181,Tirunelveli,8.7139,77.7567,SP115,Salesperson_15,Pending,in-store,2024,3,2024-03,1553.01,1397.41,155.5999999999999,0.10019252934623725
S00183,2023-12-28 15:18:00,P1182,Jeans_182,Jeans,Blue,XL,4,1804.07,1243.37,7216.28,4973.48,C20182,Meena_0182,Tiruchirappalli,10.7905,78.7047,SP114,Salesperson_14,Returned,online,2023,12,2023-12,7216.28,4973.48,2242.8,0.3107972528782143
S00184,2024-08-23 21:56:00,P1183,Kid's_183,Kid's Wear,Red,M,1,1913.65,1179.7,1913.65,1179.7,C20183,Bhuvana_0183,Madurai,9.9252,78.1198,SP108,Salesperson_8,Cancelled,mobile_app,2024,8,2024-08,1913.65,1179.7,733.95,0.38353408408016093
S00185,2023-10-23 16:38:00,P1184,T-Shirts_184,T-Shirts,Green,XS,3,1571.42,1051.28,4714.26,3153.84,C20184,Lakshmi_0184,Chennai,13.0827,80.2707,SP108,Salesperson_8,Paid,in-store,2023,10,2023-10,4714.26,3153.84,1560.42,0.33099998727265784
